id,nom,places,capacite,derniere_mise_a_jour_base,derniere_actualisation_bo,taux_doccupation,geo_point_2d,parking_id,inserted_at,updated_at
981,BLOSSAC TISON,343,665,2023-09-06 07:34:32,2023-09-06 07:34:29,48.421052631578945,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 07:37:27,2023-09-06 07:37:27
982,NOTRE DAME,337,642,2023-09-06 07:34:33,2023-09-06 07:34:29,47.50778816199377,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 07:37:27,2023-09-06 07:37:27
983,HOTEL DE VILLE,292,625,2023-09-06 07:34:33,2023-09-06 07:34:29,53.28000000000001,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 07:37:27,2023-09-06 07:37:27
984,THEATRE,125,320,2023-09-06 07:34:33,2023-09-06 07:34:29,60.9375,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 07:37:27,2023-09-06 07:37:27
985,GARE TOUMAI,238,632,2023-09-06 07:34:33,2023-09-06 07:34:29,62.34177215189873,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 07:37:27,2023-09-06 07:37:27
986,ARRET MINUTE,55,137,2023-09-06 07:34:32,2023-09-06 07:34:29,59.854014598540154,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 07:37:27,2023-09-06 07:37:27
987,PALAIS DE JUSTICE,53,70,2023-09-06 07:34:33,2023-09-06 07:34:29,24.285714285714285,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 07:37:27,2023-09-06 07:37:27
988,BLOSSAC TISON,343,665,2023-09-06 07:36:33,2023-09-06 07:36:29,48.421052631578945,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 07:39:57,2023-09-06 07:39:57
989,NOTRE DAME,336,642,2023-09-06 07:36:33,2023-09-06 07:36:29,47.66355140186916,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 07:39:57,2023-09-06 07:39:57
990,HOTEL DE VILLE,294,625,2023-09-06 07:36:33,2023-09-06 07:36:29,52.959999999999994,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 07:39:57,2023-09-06 07:39:57
991,THEATRE,123,320,2023-09-06 07:36:35,2023-09-06 07:36:29,61.5625,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 07:39:57,2023-09-06 07:39:57
992,GARE TOUMAI,238,632,2023-09-06 07:36:33,2023-09-06 07:36:29,62.34177215189873,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 07:39:57,2023-09-06 07:39:57
993,ARRET MINUTE,54,137,2023-09-06 07:36:33,2023-09-06 07:36:29,60.58394160583942,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 07:39:57,2023-09-06 07:39:57
994,PALAIS DE JUSTICE,52,70,2023-09-06 07:36:35,2023-09-06 07:36:29,25.71428571428571,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 07:39:57,2023-09-06 07:39:57
995,BLOSSAC TISON,342,665,2023-09-06 07:38:32,2023-09-06 07:38:29,48.57142857142857,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 07:42:27,2023-09-06 07:42:27
996,NOTRE DAME,338,642,2023-09-06 07:38:34,2023-09-06 07:38:29,47.35202492211838,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 07:42:27,2023-09-06 07:42:27
997,HOTEL DE VILLE,292,625,2023-09-06 07:38:34,2023-09-06 07:38:29,53.28000000000001,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 07:42:27,2023-09-06 07:42:27
998,THEATRE,122,320,2023-09-06 07:38:35,2023-09-06 07:38:29,61.875,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 07:42:27,2023-09-06 07:42:27
999,GARE TOUMAI,237,632,2023-09-06 07:38:34,2023-09-06 07:38:29,62.5,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 07:42:27,2023-09-06 07:42:27
1000,ARRET MINUTE,55,137,2023-09-06 07:38:32,2023-09-06 07:38:29,59.854014598540154,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 07:42:27,2023-09-06 07:42:27
1001,PALAIS DE JUSTICE,51,70,2023-09-06 07:38:35,2023-09-06 07:38:29,27.142857142857142,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 07:42:27,2023-09-06 07:42:27
1002,BLOSSAC TISON,340,665,2023-09-06 07:40:32,2023-09-06 07:40:31,48.87218045112782,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 07:45:00,2023-09-06 07:45:00
1003,NOTRE DAME,333,642,2023-09-06 07:40:35,2023-09-06 07:40:31,48.13084112149533,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 07:45:00,2023-09-06 07:45:00
1004,HOTEL DE VILLE,291,625,2023-09-06 07:40:35,2023-09-06 07:40:31,53.44,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 07:45:00,2023-09-06 07:45:00
1005,THEATRE,121,320,2023-09-06 07:40:35,2023-09-06 07:40:31,62.18749999999999,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 07:45:00,2023-09-06 07:45:00
1006,GARE TOUMAI,236,632,2023-09-06 07:40:34,2023-09-06 07:40:31,62.65822784810127,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 07:45:00,2023-09-06 07:45:00
1007,ARRET MINUTE,52,137,2023-09-06 07:40:32,2023-09-06 07:40:31,62.04379562043796,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 07:45:00,2023-09-06 07:45:00
1008,PALAIS DE JUSTICE,51,70,2023-09-06 07:40:35,2023-09-06 07:40:31,27.142857142857142,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 07:45:00,2023-09-06 07:45:00
1009,BLOSSAC TISON,339,665,2023-09-06 07:44:34,2023-09-06 07:44:40,49.02255639097744,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 07:47:30,2023-09-06 07:47:30
1010,NOTRE DAME,326,642,2023-09-06 07:44:35,2023-09-06 07:44:40,49.22118380062305,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 07:47:30,2023-09-06 07:47:30
1011,HOTEL DE VILLE,284,625,2023-09-06 07:44:35,2023-09-06 07:44:40,54.559999999999995,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 07:47:30,2023-09-06 07:47:30
1012,THEATRE,116,320,2023-09-06 07:44:37,2023-09-06 07:44:40,63.74999999999999,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 07:47:30,2023-09-06 07:47:30
1013,GARE TOUMAI,233,632,2023-09-06 07:44:35,2023-09-06 07:44:40,63.13291139240506,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 07:47:30,2023-09-06 07:47:30
1014,ARRET MINUTE,48,137,2023-09-06 07:44:34,2023-09-06 07:44:40,64.96350364963503,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 07:47:30,2023-09-06 07:47:30
1015,PALAIS DE JUSTICE,50,70,2023-09-06 07:44:37,2023-09-06 07:44:40,28.57142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 07:47:30,2023-09-06 07:47:30
1016,BLOSSAC TISON,336,665,2023-09-06 07:46:34,2023-09-06 07:46:31,49.473684210526315,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 07:50:00,2023-09-06 07:50:00
1017,NOTRE DAME,323,642,2023-09-06 07:46:35,2023-09-06 07:46:31,49.68847352024922,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 07:50:00,2023-09-06 07:50:00
1018,HOTEL DE VILLE,284,625,2023-09-06 07:46:35,2023-09-06 07:46:31,54.559999999999995,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 07:50:00,2023-09-06 07:50:00
1019,THEATRE,116,320,2023-09-06 07:46:37,2023-09-06 07:46:31,63.74999999999999,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 07:50:00,2023-09-06 07:50:00
1020,GARE TOUMAI,232,632,2023-09-06 07:46:34,2023-09-06 07:46:31,63.29113924050633,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 07:50:00,2023-09-06 07:50:00
1021,ARRET MINUTE,47,137,2023-09-06 07:46:34,2023-09-06 07:46:31,65.69343065693431,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 07:50:00,2023-09-06 07:50:00
1022,PALAIS DE JUSTICE,50,70,2023-09-06 07:46:35,2023-09-06 07:46:31,28.57142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 07:50:00,2023-09-06 07:50:00
1023,BLOSSAC TISON,335,665,2023-09-06 07:50:36,2023-09-06 07:50:32,49.62406015037594,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 07:52:30,2023-09-06 07:52:30
1024,NOTRE DAME,313,642,2023-09-06 07:50:37,2023-09-06 07:50:32,51.246105919003114,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 07:52:30,2023-09-06 07:52:30
1033,THEATRE,111,320,2023-09-06 07:52:37,2023-09-06 07:52:32,65.3125,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 07:55:01,2023-09-06 07:55:01
1039,HOTEL DE VILLE,280,625,2023-09-06 07:54:37,2023-09-06 07:54:32,55.2,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 07:57:31,2023-09-06 07:57:31
1051,BLOSSAC TISON,335,665,2023-09-06 08:00:39,2023-09-06 08:00:34,49.62406015037594,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 08:02:33,2023-09-06 08:02:33
1061,THEATRE,109,320,2023-09-06 08:02:41,2023-09-06 08:02:48,65.9375,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 08:05:03,2023-09-06 08:05:03
1080,NOTRE DAME,293,642,2023-09-06 08:10:41,2023-09-06 08:10:36,54.361370716510905,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 08:12:34,2023-09-06 08:12:34
1092,PALAIS DE JUSTICE,53,70,2023-09-06 08:12:43,2023-09-06 08:12:36,24.285714285714285,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 08:15:06,2023-09-06 08:15:06
1101,NOTRE DAME,291,642,2023-09-06 08:16:43,2023-09-06 08:16:37,54.67289719626168,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 08:20:07,2023-09-06 08:20:07
1108,NOTRE DAME,292,642,2023-09-06 08:20:45,2023-09-06 08:20:38,54.51713395638629,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 08:22:38,2023-09-06 08:22:38
1114,BLOSSAC TISON,328,665,2023-09-06 08:22:44,2023-09-06 08:22:48,50.67669172932331,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 08:25:08,2023-09-06 08:25:08
1124,THEATRE,108,320,2023-09-06 08:24:45,2023-09-06 08:24:39,66.25,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 08:27:38,2023-09-06 08:27:38
1025,HOTEL DE VILLE,285,625,2023-09-06 07:50:37,2023-09-06 07:50:32,54.400000000000006,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 07:52:30,2023-09-06 07:52:30
1030,BLOSSAC TISON,334,665,2023-09-06 07:52:36,2023-09-06 07:52:32,49.774436090225564,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 07:55:01,2023-09-06 07:55:01
1042,ARRET MINUTE,47,137,2023-09-06 07:54:36,2023-09-06 07:54:32,65.69343065693431,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 07:57:31,2023-09-06 07:57:31
1049,ARRET MINUTE,49,137,2023-09-06 07:56:36,2023-09-06 07:56:46,64.23357664233576,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 08:00:03,2023-09-06 08:00:03
1066,NOTRE DAME,295,642,2023-09-06 08:04:41,2023-09-06 08:04:35,54.04984423676012,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 08:07:33,2023-09-06 08:07:33
1089,THEATRE,107,320,2023-09-06 08:12:43,2023-09-06 08:12:36,66.5625,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 08:15:06,2023-09-06 08:15:06
1093,BLOSSAC TISON,332,665,2023-09-06 08:14:42,2023-09-06 08:14:37,50.07518796992482,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 08:17:37,2023-09-06 08:17:37
1116,HOTEL DE VILLE,254,625,2023-09-06 08:22:45,2023-09-06 08:22:48,59.36,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 08:25:08,2023-09-06 08:25:08
1126,ARRET MINUTE,55,137,2023-09-06 08:24:44,2023-09-06 08:24:39,59.854014598540154,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 08:27:38,2023-09-06 08:27:38
1130,HOTEL DE VILLE,249,625,2023-09-06 08:26:45,2023-09-06 08:26:53,60.160000000000004,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 08:30:09,2023-09-06 08:30:09
1026,THEATRE,113,320,2023-09-06 07:50:37,2023-09-06 07:50:32,64.6875,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 07:52:30,2023-09-06 07:52:30
1062,GARE TOUMAI,224,632,2023-09-06 08:02:39,2023-09-06 08:02:48,64.55696202531645,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 08:05:03,2023-09-06 08:05:03
1070,ARRET MINUTE,54,137,2023-09-06 08:04:39,2023-09-06 08:04:35,60.58394160583942,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 08:07:33,2023-09-06 08:07:33
1073,NOTRE DAME,292,642,2023-09-06 08:06:41,2023-09-06 08:06:35,54.51713395638629,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 08:10:04,2023-09-06 08:10:04
1079,BLOSSAC TISON,333,665,2023-09-06 08:10:41,2023-09-06 08:10:36,49.92481203007519,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 08:12:34,2023-09-06 08:12:34
1095,HOTEL DE VILLE,265,625,2023-09-06 08:14:43,2023-09-06 08:14:37,57.599999999999994,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 08:17:37,2023-09-06 08:17:37
1103,THEATRE,106,320,2023-09-06 08:16:43,2023-09-06 08:16:37,66.875,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 08:20:07,2023-09-06 08:20:07
1111,GARE TOUMAI,223,632,2023-09-06 08:20:45,2023-09-06 08:20:38,64.71518987341773,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 08:22:38,2023-09-06 08:22:38
1118,GARE TOUMAI,223,632,2023-09-06 08:22:45,2023-09-06 08:22:48,64.71518987341773,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 08:25:08,2023-09-06 08:25:08
1027,GARE TOUMAI,230,632,2023-09-06 07:50:36,2023-09-06 07:50:32,63.60759493670886,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 07:52:30,2023-09-06 07:52:30
1041,GARE TOUMAI,228,632,2023-09-06 07:54:37,2023-09-06 07:54:32,63.92405063291139,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 07:57:31,2023-09-06 07:57:31
1048,GARE TOUMAI,227,632,2023-09-06 07:56:38,2023-09-06 07:56:46,64.08227848101265,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 08:00:03,2023-09-06 08:00:03
1057,PALAIS DE JUSTICE,50,70,2023-09-06 08:00:39,2023-09-06 08:00:34,28.57142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 08:02:33,2023-09-06 08:02:33
1065,BLOSSAC TISON,333,665,2023-09-06 08:04:39,2023-09-06 08:04:35,49.92481203007519,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 08:07:33,2023-09-06 08:07:33
1072,BLOSSAC TISON,333,665,2023-09-06 08:06:40,2023-09-06 08:06:35,49.92481203007519,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 08:10:04,2023-09-06 08:10:04
1085,PALAIS DE JUSTICE,53,70,2023-09-06 08:10:43,2023-09-06 08:10:36,24.285714285714285,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 08:12:34,2023-09-06 08:12:34
1091,ARRET MINUTE,56,137,2023-09-06 08:12:40,2023-09-06 08:12:36,59.12408759124088,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 08:15:06,2023-09-06 08:15:06
1104,GARE TOUMAI,223,632,2023-09-06 08:16:43,2023-09-06 08:16:37,64.71518987341773,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 08:20:07,2023-09-06 08:20:07
1107,BLOSSAC TISON,329,665,2023-09-06 08:20:43,2023-09-06 08:20:38,50.526315789473685,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 08:22:38,2023-09-06 08:22:38
1117,THEATRE,108,320,2023-09-06 08:22:46,2023-09-06 08:22:48,66.25,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 08:25:08,2023-09-06 08:25:08
1128,BLOSSAC TISON,328,665,2023-09-06 08:26:45,2023-09-06 08:26:53,50.67669172932331,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 08:30:09,2023-09-06 08:30:09
1028,ARRET MINUTE,46,137,2023-09-06 07:50:34,2023-09-06 07:50:32,66.42335766423358,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 07:52:30,2023-09-06 07:52:30
1037,BLOSSAC TISON,334,665,2023-09-06 07:54:36,2023-09-06 07:54:32,49.774436090225564,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 07:57:31,2023-09-06 07:57:31
1044,BLOSSAC TISON,334,665,2023-09-06 07:56:36,2023-09-06 07:56:46,49.774436090225564,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 08:00:03,2023-09-06 08:00:03
1054,THEATRE,110,320,2023-09-06 08:00:41,2023-09-06 08:00:34,65.625,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 08:02:33,2023-09-06 08:02:33
1058,BLOSSAC TISON,333,665,2023-09-06 08:02:38,2023-09-06 08:02:48,49.92481203007519,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 08:05:03,2023-09-06 08:05:03
1071,PALAIS DE JUSTICE,51,70,2023-09-06 08:04:42,2023-09-06 08:04:35,27.142857142857142,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 08:07:33,2023-09-06 08:07:33
1076,GARE TOUMAI,222,632,2023-09-06 08:06:41,2023-09-06 08:06:35,64.87341772151899,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 08:10:04,2023-09-06 08:10:04
1084,ARRET MINUTE,53,137,2023-09-06 08:10:40,2023-09-06 08:10:36,61.31386861313869,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 08:12:34,2023-09-06 08:12:34
1094,NOTRE DAME,294,642,2023-09-06 08:14:43,2023-09-06 08:14:37,54.20560747663551,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 08:17:37,2023-09-06 08:17:37
1121,BLOSSAC TISON,328,665,2023-09-06 08:24:44,2023-09-06 08:24:39,50.67669172932331,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 08:27:38,2023-09-06 08:27:38
1132,GARE TOUMAI,223,632,2023-09-06 08:26:45,2023-09-06 08:26:53,64.71518987341773,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 08:30:09,2023-09-06 08:30:09
1029,PALAIS DE JUSTICE,50,70,2023-09-06 07:50:37,2023-09-06 07:50:32,28.57142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 07:52:30,2023-09-06 07:52:30
1032,HOTEL DE VILLE,282,625,2023-09-06 07:52:37,2023-09-06 07:52:32,54.879999999999995,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 07:55:01,2023-09-06 07:55:01
1038,NOTRE DAME,306,642,2023-09-06 07:54:37,2023-09-06 07:54:32,52.336448598130836,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 07:57:31,2023-09-06 07:57:31
1046,HOTEL DE VILLE,275,625,2023-09-06 07:56:39,2023-09-06 07:56:46,56.00000000000001,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 08:00:03,2023-09-06 08:00:03
1052,NOTRE DAME,296,642,2023-09-06 08:00:39,2023-09-06 08:00:34,53.89408099688473,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 08:02:33,2023-09-06 08:02:33
1059,NOTRE DAME,297,642,2023-09-06 08:02:41,2023-09-06 08:02:48,53.73831775700935,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 08:05:03,2023-09-06 08:05:03
1068,THEATRE,108,320,2023-09-06 08:04:42,2023-09-06 08:04:35,66.25,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 08:07:33,2023-09-06 08:07:33
1074,HOTEL DE VILLE,261,625,2023-09-06 08:06:41,2023-09-06 08:06:35,58.24,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 08:10:04,2023-09-06 08:10:04
1087,NOTRE DAME,294,642,2023-09-06 08:12:41,2023-09-06 08:12:36,54.20560747663551,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 08:15:06,2023-09-06 08:15:06
1096,THEATRE,105,320,2023-09-06 08:14:43,2023-09-06 08:14:37,67.1875,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 08:17:37,2023-09-06 08:17:37
1105,ARRET MINUTE,58,137,2023-09-06 08:16:42,2023-09-06 08:16:37,57.66423357664233,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 08:20:07,2023-09-06 08:20:07
1113,PALAIS DE JUSTICE,53,70,2023-09-06 08:20:46,2023-09-06 08:20:38,24.285714285714285,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 08:22:38,2023-09-06 08:22:38
1122,NOTRE DAME,288,642,2023-09-06 08:24:45,2023-09-06 08:24:39,55.140186915887845,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 08:27:38,2023-09-06 08:27:38
1133,ARRET MINUTE,56,137,2023-09-06 08:26:45,2023-09-06 08:26:53,59.12408759124088,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 08:30:09,2023-09-06 08:30:09
1031,NOTRE DAME,306,642,2023-09-06 07:52:37,2023-09-06 07:52:32,52.336448598130836,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 07:55:01,2023-09-06 07:55:01
1043,PALAIS DE JUSTICE,51,70,2023-09-06 07:54:37,2023-09-06 07:54:32,27.142857142857142,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 07:57:31,2023-09-06 07:57:31
1047,THEATRE,109,320,2023-09-06 07:56:39,2023-09-06 07:56:46,65.9375,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 08:00:03,2023-09-06 08:00:03
1055,GARE TOUMAI,226,632,2023-09-06 08:00:39,2023-09-06 08:00:34,64.24050632911393,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 08:02:33,2023-09-06 08:02:33
1064,PALAIS DE JUSTICE,50,70,2023-09-06 08:02:41,2023-09-06 08:02:48,28.57142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 08:05:03,2023-09-06 08:05:03
1077,ARRET MINUTE,56,137,2023-09-06 08:06:40,2023-09-06 08:06:35,59.12408759124088,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 08:10:04,2023-09-06 08:10:04
1081,HOTEL DE VILLE,261,625,2023-09-06 08:10:41,2023-09-06 08:10:36,58.24,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 08:12:34,2023-09-06 08:12:34
1090,GARE TOUMAI,223,632,2023-09-06 08:12:41,2023-09-06 08:12:36,64.71518987341773,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 08:15:06,2023-09-06 08:15:06
1102,HOTEL DE VILLE,263,625,2023-09-06 08:16:43,2023-09-06 08:16:37,57.92,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 08:20:07,2023-09-06 08:20:07
1110,THEATRE,109,320,2023-09-06 08:20:46,2023-09-06 08:20:38,65.9375,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 08:22:38,2023-09-06 08:22:38
1119,ARRET MINUTE,55,137,2023-09-06 08:22:42,2023-09-06 08:22:48,59.854014598540154,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 08:25:08,2023-09-06 08:25:08
1125,GARE TOUMAI,224,632,2023-09-06 08:24:45,2023-09-06 08:24:39,64.55696202531645,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 08:27:38,2023-09-06 08:27:38
1134,PALAIS DE JUSTICE,53,70,2023-09-06 08:26:47,2023-09-06 08:26:53,24.285714285714285,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 08:30:09,2023-09-06 08:30:09
1034,GARE TOUMAI,230,632,2023-09-06 07:52:37,2023-09-06 07:52:32,63.60759493670886,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 07:55:01,2023-09-06 07:55:01
1045,NOTRE DAME,302,642,2023-09-06 07:56:39,2023-09-06 07:56:46,52.95950155763239,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 08:00:03,2023-09-06 08:00:03
