id,nom,places,capacite,derniere_mise_a_jour_base,derniere_actualisation_bo,taux_doccupation,geo_point_2d,parking_id,inserted_at,updated_at
853,ARRET MINUTE,41,137,2023-09-05 07:52:44,2023-09-05 07:52:57,70.07299270072993,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 07:55:07,2023-09-05 07:55:07
1897,PALAIS DE JUSTICE,68,70,2023-09-05 21:20:05,2023-09-05 21:20:24,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 21:22:29,2023-09-05 21:22:29
2215,HOTEL DE VILLE,410,625,2023-09-05 23:52:39,2023-09-05 23:52:54,34.4,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 23:55:47,2023-09-05 23:55:47
2233,PALAIS DE JUSTICE,68,70,2023-09-05 23:58:11,2023-09-05 23:58:09,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 00:00:48,2023-09-06 00:00:48
2246,ARRET MINUTE,92,137,2023-09-06 00:02:41,2023-09-06 00:02:57,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 00:05:48,2023-09-06 00:05:48
2257,HOTEL DE VILLE,417,625,2023-09-06 00:08:44,2023-09-06 00:08:57,33.28,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 00:10:48,2023-09-06 00:10:48
2264,HOTEL DE VILLE,417,625,2023-09-06 00:10:43,2023-09-06 00:10:58,33.28,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 00:13:20,2023-09-06 00:13:20
2280,GARE TOUMAI,367,632,2023-09-06 00:16:45,2023-09-06 00:16:59,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 00:18:21,2023-09-06 00:18:21
2285,HOTEL DE VILLE,418,625,2023-09-06 00:17:46,2023-09-06 00:18:07,33.12,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 00:20:51,2023-09-06 00:20:51
2294,GARE TOUMAI,367,632,2023-09-06 00:20:46,2023-09-06 00:21:05,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 00:23:21,2023-09-06 00:23:21
2297,BLOSSAC TISON,482,665,2023-09-06 00:22:16,2023-09-06 00:22:14,27.518796992481203,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 00:25:51,2023-09-06 00:25:51
2306,HOTEL DE VILLE,420,625,2023-09-06 00:25:48,2023-09-06 00:26:01,32.800000000000004,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 00:28:22,2023-09-06 00:28:22
2311,BLOSSAC TISON,482,665,2023-09-06 00:29:48,2023-09-06 00:30:02,27.518796992481203,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 00:30:52,2023-09-06 00:30:52
2326,NOTRE DAME,459,642,2023-09-06 00:31:49,2023-09-06 00:32:02,28.504672897196258,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 00:35:52,2023-09-06 00:35:52
2332,BLOSSAC TISON,482,665,2023-09-06 00:35:50,2023-09-06 00:36:03,27.518796992481203,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 00:38:22,2023-09-06 00:38:22
2342,THEATRE,227,320,2023-09-06 00:37:53,2023-09-06 00:38:03,29.062500000000004,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 00:40:53,2023-09-06 00:40:53
2361,NOTRE DAME,464,642,2023-09-06 00:46:24,2023-09-06 00:46:25,27.725856697819314,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 00:48:23,2023-09-06 00:48:23
2374,BLOSSAC TISON,481,665,2023-09-06 00:49:55,2023-09-06 00:50:06,27.669172932330827,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 00:53:23,2023-09-06 00:53:23
2384,THEATRE,227,320,2023-09-06 00:51:56,2023-09-06 00:52:19,29.062500000000004,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 00:55:54,2023-09-06 00:55:54
2394,PALAIS DE JUSTICE,69,70,2023-09-06 00:55:58,2023-09-06 00:56:06,1.4285714285714286,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 00:58:24,2023-09-06 00:58:24
2395,BLOSSAC TISON,481,665,2023-09-06 00:59:57,2023-09-06 01:00:08,27.669172932330827,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 01:00:54,2023-09-06 01:00:54
2406,GARE TOUMAI,367,632,2023-09-06 00:59:58,2023-09-06 01:00:08,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 01:03:24,2023-09-06 01:03:24
2417,NOTRE DAME,465,642,2023-09-06 01:06:00,2023-09-06 01:06:09,27.570093457943923,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 01:08:25,2023-09-06 01:08:25
2424,NOTRE DAME,465,642,2023-09-06 01:08:00,2023-09-06 01:08:09,27.570093457943923,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 01:10:55,2023-09-06 01:10:55
2436,PALAIS DE JUSTICE,78,70,2023-09-06 01:10:00,2023-09-06 01:10:23,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 01:13:25,2023-09-06 01:13:25
2442,ARRET MINUTE,93,137,2023-09-06 01:11:59,2023-09-06 01:12:11,32.11678832116788,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 01:15:55,2023-09-06 01:15:55
2445,NOTRE DAME,466,642,2023-09-06 01:16:02,2023-09-06 01:16:24,27.41433021806853,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 01:18:25,2023-09-06 01:18:25
2451,BLOSSAC TISON,482,665,2023-09-06 01:18:01,2023-09-06 01:18:11,27.518796992481203,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 01:20:56,2023-09-06 01:20:56
2463,ARRET MINUTE,93,137,2023-09-06 01:20:01,2023-09-06 01:20:12,32.11678832116788,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 01:23:26,2023-09-06 01:23:26
2467,HOTEL DE VILLE,425,625,2023-09-06 01:22:04,2023-09-06 01:22:25,32,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 01:25:56,2023-09-06 01:25:56
752,HOTEL DE VILLE,304,625,2023-09-05 07:48:45,2023-09-05 07:48:57,51.35999999999999,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 07:51:35,2023-09-05 07:51:35
757,BLOSSAC TISON,312,665,2023-09-05 07:48:42,2023-09-05 07:48:57,53.0827067669173,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 07:51:50,2023-09-05 07:51:50
764,BLOSSAC TISON,312,665,2023-09-05 07:48:42,2023-09-05 07:48:57,53.0827067669173,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 07:52:05,2023-09-05 07:52:05
771,BLOSSAC TISON,310,665,2023-09-05 07:50:44,2023-09-05 07:50:58,53.383458646616546,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 07:52:20,2023-09-05 07:52:20
779,NOTRE DAME,293,642,2023-09-05 07:50:45,2023-09-05 07:50:58,54.361370716510905,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 07:52:36,2023-09-05 07:52:36
807,NOTRE DAME,293,642,2023-09-05 07:50:45,2023-09-05 07:50:58,54.361370716510905,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 07:53:36,2023-09-05 07:53:36
814,NOTRE DAME,293,642,2023-09-05 07:50:45,2023-09-05 07:50:58,54.361370716510905,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 07:53:51,2023-09-05 07:53:51
820,BLOSSAC TISON,310,665,2023-09-05 07:52:44,2023-09-05 07:52:57,53.383458646616546,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 07:54:06,2023-09-05 07:54:06
829,HOTEL DE VILLE,297,625,2023-09-05 07:52:44,2023-09-05 07:52:57,52.480000000000004,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 07:54:22,2023-09-05 07:54:22
1898,BLOSSAC TISON,458,665,2023-09-05 21:40:08,2023-09-05 21:40:27,31.127819548872182,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 21:43:19,2023-09-05 21:43:19
1923,GARE TOUMAI,368,632,2023-09-05 21:48:41,2023-09-05 21:48:43,41.77215189873418,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 21:50:50,2023-09-05 21:50:50
1931,ARRET MINUTE,92,137,2023-09-05 21:50:10,2023-09-05 21:50:30,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 21:53:20,2023-09-05 21:53:20
1938,ARRET MINUTE,92,137,2023-09-05 21:52:11,2023-09-05 21:52:30,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 21:55:50,2023-09-05 21:55:50
1943,THEATRE,212,320,2023-09-05 21:56:14,2023-09-05 21:56:31,33.75,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 21:58:21,2023-09-05 21:58:21
2469,GARE TOUMAI,367,632,2023-09-06 01:22:32,2023-09-06 01:22:25,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 01:25:56,2023-09-06 01:25:56
756,PALAIS DE JUSTICE,26,70,2023-09-05 07:48:45,2023-09-05 07:48:57,62.857142857142854,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 07:51:35,2023-09-05 07:51:35
762,ARRET MINUTE,48,137,2023-09-05 07:48:42,2023-09-05 07:48:57,64.96350364963503,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 07:51:50,2023-09-05 07:51:50
767,THEATRE,112,320,2023-09-05 07:48:45,2023-09-05 07:48:57,65,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 07:52:05,2023-09-05 07:52:05
788,THEATRE,110,320,2023-09-05 07:50:45,2023-09-05 07:50:58,65.625,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 07:52:51,2023-09-05 07:52:51
795,THEATRE,110,320,2023-09-05 07:50:45,2023-09-05 07:50:58,65.625,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 07:53:06,2023-09-05 07:53:06
804,ARRET MINUTE,46,137,2023-09-05 07:50:42,2023-09-05 07:50:58,66.42335766423358,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 07:53:21,2023-09-05 07:53:21
835,NOTRE DAME,291,642,2023-09-05 07:52:44,2023-09-05 07:52:57,54.67289719626168,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 07:54:37,2023-09-05 07:54:37
855,BLOSSAC TISON,310,665,2023-09-05 07:52:44,2023-09-05 07:52:57,53.383458646616546,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 07:55:22,2023-09-05 07:55:22
1899,NOTRE DAME,380,642,2023-09-05 21:40:10,2023-09-05 21:40:27,40.809968847352025,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 21:43:19,2023-09-05 21:43:19
1917,ARRET MINUTE,92,137,2023-09-05 21:46:08,2023-09-05 21:46:29,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 21:48:20,2023-09-05 21:48:20
1920,NOTRE DAME,386,642,2023-09-05 21:48:42,2023-09-05 21:48:43,39.875389408099686,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 21:50:50,2023-09-05 21:50:50
1930,GARE TOUMAI,368,632,2023-09-05 21:50:11,2023-09-05 21:50:30,41.77215189873418,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 21:53:20,2023-09-05 21:53:20
1939,PALAIS DE JUSTICE,68,70,2023-09-05 21:52:13,2023-09-05 21:52:30,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 21:55:50,2023-09-05 21:55:50
2470,ARRET MINUTE,93,137,2023-09-06 01:22:32,2023-09-06 01:22:25,32.11678832116788,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 01:25:56,2023-09-06 01:25:56
2475,THEATRE,227,320,2023-09-06 01:26:06,2023-09-06 01:26:14,29.062500000000004,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 01:28:26,2023-09-06 01:28:26
781,THEATRE,110,320,2023-09-05 07:50:45,2023-09-05 07:50:58,65.625,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 07:52:36,2023-09-05 07:52:36
790,ARRET MINUTE,46,137,2023-09-05 07:50:42,2023-09-05 07:50:58,66.42335766423358,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 07:52:51,2023-09-05 07:52:51
792,BLOSSAC TISON,310,665,2023-09-05 07:50:44,2023-09-05 07:50:58,53.383458646616546,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 07:53:06,2023-09-05 07:53:06
800,NOTRE DAME,293,642,2023-09-05 07:50:45,2023-09-05 07:50:58,54.361370716510905,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 07:53:21,2023-09-05 07:53:21
825,ARRET MINUTE,41,137,2023-09-05 07:52:44,2023-09-05 07:52:57,70.07299270072993,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 07:54:06,2023-09-05 07:54:06
831,GARE TOUMAI,272,632,2023-09-05 07:52:44,2023-09-05 07:52:57,56.9620253164557,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 07:54:22,2023-09-05 07:54:22
836,HOTEL DE VILLE,297,625,2023-09-05 07:52:44,2023-09-05 07:52:57,52.480000000000004,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 07:54:37,2023-09-05 07:54:37
842,NOTRE DAME,291,642,2023-09-05 07:52:44,2023-09-05 07:52:57,54.67289719626168,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 07:54:52,2023-09-05 07:54:52
852,GARE TOUMAI,272,632,2023-09-05 07:52:44,2023-09-05 07:52:57,56.9620253164557,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 07:55:07,2023-09-05 07:55:07
862,BLOSSAC TISON,310,665,2023-09-05 07:52:44,2023-09-05 07:52:57,53.383458646616546,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 07:55:38,2023-09-05 07:55:38
863,NOTRE DAME,291,642,2023-09-05 07:52:44,2023-09-05 07:52:57,54.67289719626168,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 07:55:38,2023-09-05 07:55:38
864,HOTEL DE VILLE,297,625,2023-09-05 07:52:44,2023-09-05 07:52:57,52.480000000000004,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 07:55:38,2023-09-05 07:55:38
865,THEATRE,110,320,2023-09-05 07:52:45,2023-09-05 07:52:57,65.625,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 07:55:38,2023-09-05 07:55:38
866,GARE TOUMAI,272,632,2023-09-05 07:52:44,2023-09-05 07:52:57,56.9620253164557,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 07:55:38,2023-09-05 07:55:38
867,ARRET MINUTE,41,137,2023-09-05 07:52:44,2023-09-05 07:52:57,70.07299270072993,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 07:55:38,2023-09-05 07:55:38
868,PALAIS DE JUSTICE,26,70,2023-09-05 07:52:45,2023-09-05 07:52:57,62.857142857142854,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 07:55:38,2023-09-05 07:55:38
869,BLOSSAC TISON,310,665,2023-09-05 07:52:44,2023-09-05 07:52:57,53.383458646616546,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 07:55:53,2023-09-05 07:55:53
870,NOTRE DAME,291,642,2023-09-05 07:52:44,2023-09-05 07:52:57,54.67289719626168,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 07:55:53,2023-09-05 07:55:53
871,HOTEL DE VILLE,297,625,2023-09-05 07:52:44,2023-09-05 07:52:57,52.480000000000004,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 07:55:53,2023-09-05 07:55:53
872,THEATRE,110,320,2023-09-05 07:52:45,2023-09-05 07:52:57,65.625,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 07:55:53,2023-09-05 07:55:53
873,GARE TOUMAI,272,632,2023-09-05 07:52:44,2023-09-05 07:52:57,56.9620253164557,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 07:55:53,2023-09-05 07:55:53
874,ARRET MINUTE,41,137,2023-09-05 07:52:44,2023-09-05 07:52:57,70.07299270072993,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 07:55:53,2023-09-05 07:55:53
875,PALAIS DE JUSTICE,26,70,2023-09-05 07:52:45,2023-09-05 07:52:57,62.857142857142854,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 07:55:53,2023-09-05 07:55:53
876,BLOSSAC TISON,309,665,2023-09-05 07:54:44,2023-09-05 07:54:58,53.53383458646617,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 07:56:08,2023-09-05 07:56:08
877,NOTRE DAME,292,642,2023-09-05 07:54:45,2023-09-05 07:54:58,54.51713395638629,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 07:56:08,2023-09-05 07:56:08
878,HOTEL DE VILLE,293,625,2023-09-05 07:54:45,2023-09-05 07:54:58,53.12,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 07:56:08,2023-09-05 07:56:08
879,THEATRE,108,320,2023-09-05 07:54:47,2023-09-05 07:54:58,66.25,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 07:56:08,2023-09-05 07:56:08
880,GARE TOUMAI,272,632,2023-09-05 07:54:44,2023-09-05 07:54:58,56.9620253164557,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 07:56:08,2023-09-05 07:56:08
881,ARRET MINUTE,43,137,2023-09-05 07:54:44,2023-09-05 07:54:58,68.61313868613139,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 07:56:08,2023-09-05 07:56:08
882,PALAIS DE JUSTICE,25,70,2023-09-05 07:54:45,2023-09-05 07:54:58,64.28571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 07:56:08,2023-09-05 07:56:08
883,BLOSSAC TISON,309,665,2023-09-05 07:54:44,2023-09-05 07:54:58,53.53383458646617,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 07:56:23,2023-09-05 07:56:23
884,NOTRE DAME,292,642,2023-09-05 07:54:45,2023-09-05 07:54:58,54.51713395638629,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 07:56:23,2023-09-05 07:56:23
885,HOTEL DE VILLE,293,625,2023-09-05 07:54:45,2023-09-05 07:54:58,53.12,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 07:56:23,2023-09-05 07:56:23
886,THEATRE,108,320,2023-09-05 07:54:47,2023-09-05 07:54:58,66.25,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 07:56:23,2023-09-05 07:56:23
887,GARE TOUMAI,272,632,2023-09-05 07:54:44,2023-09-05 07:54:58,56.9620253164557,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 07:56:23,2023-09-05 07:56:23
888,ARRET MINUTE,43,137,2023-09-05 07:54:44,2023-09-05 07:54:58,68.61313868613139,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 07:56:23,2023-09-05 07:56:23
889,PALAIS DE JUSTICE,25,70,2023-09-05 07:54:45,2023-09-05 07:54:58,64.28571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 07:56:23,2023-09-05 07:56:23
890,BLOSSAC TISON,309,665,2023-09-05 07:54:44,2023-09-05 07:54:58,53.53383458646617,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 07:56:38,2023-09-05 07:56:38
891,NOTRE DAME,292,642,2023-09-05 07:54:45,2023-09-05 07:54:58,54.51713395638629,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 07:56:38,2023-09-05 07:56:38
892,HOTEL DE VILLE,293,625,2023-09-05 07:54:45,2023-09-05 07:54:58,53.12,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 07:56:38,2023-09-05 07:56:38
893,THEATRE,108,320,2023-09-05 07:54:47,2023-09-05 07:54:58,66.25,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 07:56:38,2023-09-05 07:56:38
894,GARE TOUMAI,272,632,2023-09-05 07:54:44,2023-09-05 07:54:58,56.9620253164557,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 07:56:38,2023-09-05 07:56:38
895,ARRET MINUTE,43,137,2023-09-05 07:54:44,2023-09-05 07:54:58,68.61313868613139,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 07:56:38,2023-09-05 07:56:38
896,PALAIS DE JUSTICE,25,70,2023-09-05 07:54:45,2023-09-05 07:54:58,64.28571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 07:56:38,2023-09-05 07:56:38
897,BLOSSAC TISON,309,665,2023-09-05 07:54:44,2023-09-05 07:54:58,53.53383458646617,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 07:56:53,2023-09-05 07:56:53
898,NOTRE DAME,292,642,2023-09-05 07:54:45,2023-09-05 07:54:58,54.51713395638629,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 07:56:53,2023-09-05 07:56:53
899,HOTEL DE VILLE,293,625,2023-09-05 07:54:45,2023-09-05 07:54:58,53.12,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 07:56:53,2023-09-05 07:56:53
900,THEATRE,108,320,2023-09-05 07:54:47,2023-09-05 07:54:58,66.25,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 07:56:53,2023-09-05 07:56:53
901,GARE TOUMAI,272,632,2023-09-05 07:54:44,2023-09-05 07:54:58,56.9620253164557,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 07:56:53,2023-09-05 07:56:53
902,ARRET MINUTE,43,137,2023-09-05 07:54:44,2023-09-05 07:54:58,68.61313868613139,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 07:56:53,2023-09-05 07:56:53
904,BLOSSAC TISON,309,665,2023-09-05 07:54:44,2023-09-05 07:54:58,53.53383458646617,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 07:57:08,2023-09-05 07:57:08
913,HOTEL DE VILLE,293,625,2023-09-05 07:54:45,2023-09-05 07:54:58,53.12,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 07:57:23,2023-09-05 07:57:23
918,BLOSSAC TISON,309,665,2023-09-05 07:54:44,2023-09-05 07:54:58,53.53383458646617,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 07:57:39,2023-09-05 07:57:39
938,PALAIS DE JUSTICE,25,70,2023-09-05 07:55:46,2023-09-05 07:56:06,64.28571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 07:58:09,2023-09-05 07:58:09
940,NOTRE DAME,290,642,2023-09-05 07:55:46,2023-09-05 07:56:06,54.82866043613706,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 07:58:24,2023-09-05 07:58:24
966,PALAIS DE JUSTICE,25,70,2023-09-05 07:55:46,2023-09-05 07:56:06,64.28571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 07:59:10,2023-09-05 07:59:10
972,ARRET MINUTE,41,137,2023-09-05 07:55:45,2023-09-05 07:56:06,70.07299270072993,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 07:59:25,2023-09-05 07:59:25
975,NOTRE DAME,290,642,2023-09-05 07:55:46,2023-09-05 07:56:06,54.82866043613706,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 07:59:40,2023-09-05 07:59:40
985,GARE TOUMAI,272,632,2023-09-05 07:55:46,2023-09-05 07:56:06,56.9620253164557,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 07:59:55,2023-09-05 07:59:55
994,PALAIS DE JUSTICE,25,70,2023-09-05 07:55:46,2023-09-05 07:56:06,64.28571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 08:00:10,2023-09-05 08:00:10
997,HOTEL DE VILLE,289,625,2023-09-05 07:55:46,2023-09-05 07:56:06,53.76,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 08:00:25,2023-09-05 08:00:25
1900,HOTEL DE VILLE,358,625,2023-09-05 21:40:09,2023-09-05 21:40:27,42.72,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 21:43:19,2023-09-05 21:43:19
1916,GARE TOUMAI,368,632,2023-09-05 21:46:09,2023-09-05 21:46:29,41.77215189873418,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 21:48:20,2023-09-05 21:48:20
1927,NOTRE DAME,386,642,2023-09-05 21:50:11,2023-09-05 21:50:30,39.875389408099686,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 21:53:20,2023-09-05 21:53:20
1937,GARE TOUMAI,368,632,2023-09-05 21:52:11,2023-09-05 21:52:30,41.77215189873418,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 21:55:50,2023-09-05 21:55:50
